177760211;2019-12-01 00:00:00-0300;-23.084771;1;4;AJAHUEL   110  H1     P
395102211;2019-12-01 00:00:00-0300;-181.998423;1;4;BUIN      110  HT1    MTP
395684211;2019-12-01 00:00:00-0300;101.138376;1;4;BUIN      110  H2     P
397670211;2019-12-01 00:00:00-0300;63.211723;1;4;LOSALME   110  H1     P
397693211;2019-12-01 00:00:00-0300;54.562014;1;4;LOSALME   110  H3     P
397712211;2019-12-01 00:00:00-0300;65.476113;1;4;LOSALME   110  H4     P
400203211;2019-12-01 00:00:00-0300;31.434285;1;4;LOSALME   110  H2     P
433388211;2019-12-01 00:00:00-0300;96.999286;1;4;CHENA     110  H1     P
393655211;2019-12-01 00:00:00-0300;79.707189;1;4;BUIN      110  H1     P
433398211;2019-12-01 00:00:00-0300;67.563119;1;4;CHENA     110  H2     P
433432211;2019-12-01 00:00:00-0300;114.085146;1;4;CHENA     110  H4     P
436692211;2019-12-01 00:00:00-0300;83.512813;1;4;ELSALTO   110  H5     P
436706211;2019-12-01 00:00:00-0300;79.892729;1;4;ELSALTO   110  H6     P
436721211;2019-12-01 00:00:00-0300;80.015562;1;4;ELSALTO   110  H1     P
436743211;2019-12-01 00:00:00-0300;50.242701;1;4;ELSALTO   110  H2     P
529774221;2019-12-01 00:00:00-0300;56.760752;1;4;CNAVIA    110  SUMA A11-A12 P
854641211;2019-12-01 00:00:00-0300;-0.113527;1;4;BUIN      110  H4     P
433411211;2019-12-01 00:00:00-0300;105.774951;1;4;CHENA     110  H3     P
393572211;2019-12-01 00:00:00-0300;-0.230716;1;4;BUIN      110  H3     P
433366211;2019-12-01 00:00:00-0300;-189.602549;1;4;CHENA     110  HT1    MTP
392509211;2019-12-01 00:00:00-0300;46.147221;1;4;FLORIDA   110  H7     P
392561211;2019-12-01 00:00:00-0300;48.290375;1;4;FLORIDA   110  H6     P
182803211;2019-12-01 00:00:00-0300;92.832230;1;4;AJAHUEL   110  H5     P
182824211;2019-12-01 00:00:00-0300;95.288040;1;4;AJAHUEL   110  H6     P
223129211;2019-12-01 00:00:00-0300;7.971047;1;4;CNAVIA    110  H4     P
223574211;2019-12-01 00:00:00-0300;31.971211;1;4;CNAVIA    110  H3     P
225427211;2019-12-01 00:00:00-0300;59.321245;1;4;CNAVIA    110  H6     P
225453211;2019-12-01 00:00:00-0300;58.625433;1;4;CNAVIA    110  H5     P
225509211;2019-12-01 00:00:00-0300;43.910875;1;4;CNAVIA    110  H7     P
225540211;2019-12-01 00:00:00-0300;27.707796;1;4;CNAVIA    110  H8     P
177835211;2019-12-01 00:00:00-0300;-21.994100;1;4;AJAHUEL   110  H2     P
225632211;2019-12-01 00:00:00-0300;60.656612;1;4;CNAVIA    110  H9     P
387328211;2019-12-01 00:00:00-0300;-7.317418;1;4;FLORIDA   110  H1     P
387353211;2019-12-01 00:00:00-0300;-16.741672;1;4;FLORIDA   110  H2     P
387377211;2019-12-01 00:00:00-0300;-37.165099;1;4;FLORIDA   110  H3     P
387401211;2019-12-01 00:00:00-0300;0.032798;1;4;FLORIDA   110  H4     P
392490211;2019-12-01 00:00:00-0300;-21.979361;1;4;FLORIDA   110  H8     P
392499211;2019-12-01 00:00:00-0300;-19.829979;1;4;FLORIDA   110  H9     P
225611211;2019-12-01 00:00:00-0300;64.103795;1;4;CNAVIA    110  H10    P
393655211;2019-12-01 01:00:00-0300;74.364302;1;4;BUIN      110  H1     P
400203211;2019-12-01 01:00:00-0300;36.521732;1;4;LOSALME   110  H2     P
397712211;2019-12-01 01:00:00-0300;56.615757;1;4;LOSALME   110  H4     P
395102211;2019-12-01 01:00:00-0300;-168.762300;1;4;BUIN      110  HT1    MTP
397670211;2019-12-01 01:00:00-0300;61.788101;1;4;LOSALME   110  H1     P
395684211;2019-12-01 01:00:00-0300;93.233828;1;4;BUIN      110  H2     P
433366211;2019-12-01 01:00:00-0300;-173.917577;1;4;CHENA     110  HT1    MTP
397693211;2019-12-01 01:00:00-0300;47.333421;1;4;LOSALME   110  H3     P
433388211;2019-12-01 01:00:00-0300;83.551424;1;4;CHENA     110  H1     P
436692211;2019-12-01 01:00:00-0300;75.238285;1;4;ELSALTO   110  H5     P
433411211;2019-12-01 01:00:00-0300;100.684784;1;4;CHENA     110  H3     P
433432211;2019-12-01 01:00:00-0300;110.006757;1;4;CHENA     110  H4     P
436706211;2019-12-01 01:00:00-0300;71.434396;1;4;ELSALTO   110  H6     P
436721211;2019-12-01 01:00:00-0300;68.290201;1;4;ELSALTO   110  H1     P
436743211;2019-12-01 01:00:00-0300;40.845312;1;4;ELSALTO   110  H2     P
529774221;2019-12-01 01:00:00-0300;54.363055;1;4;CNAVIA    110  SUMA A11-A12 P
854641211;2019-12-01 01:00:00-0300;-0.113527;1;4;BUIN      110  H4     P
433398211;2019-12-01 01:00:00-0300;58.737646;1;4;CHENA     110  H2     P
