177760211;2020-06-01 00:00:00-0400;-3.471257;1;4;AJAHUEL   110  H1     P
395102211;2020-06-01 00:00:00-0400;-123.321258;1;4;BUIN      110  HT1    MTP
395684211;2020-06-01 00:00:00-0400;69.817325;1;4;BUIN      110  H2     P
397670211;2020-06-01 00:00:00-0400;14.502614;1;4;LOSALME   110  H1     P
397693211;2020-06-01 00:00:00-0400;45.979038;1;4;LOSALME   110  H3     P
397712211;2020-06-01 00:00:00-0400;93.584322;1;4;LOSALME   110  H4     P
400203211;2020-06-01 00:00:00-0400;-18.256805;1;4;LOSALME   110  H2     P
433388211;2020-06-01 00:00:00-0400;138.791951;1;4;CHENA     110  H1     P
393655211;2020-06-01 00:00:00-0400;52.237467;1;4;BUIN      110  H1     P
433398211;2020-06-01 00:00:00-0400;116.296699;1;4;CHENA     110  H2     P
433432211;2020-06-01 00:00:00-0400;21.326784;1;4;CHENA     110  H4     P
436692211;2020-06-01 00:00:00-0400;49.642172;1;4;ELSALTO   110  H5     P
436706211;2020-06-01 00:00:00-0400;46.542172;1;4;ELSALTO   110  H6     P
436721211;2020-06-01 00:00:00-0400;123.485118;1;4;ELSALTO   110  H1     P
436743211;2020-06-01 00:00:00-0400;96.507590;1;4;ELSALTO   110  H2     P
529774221;2020-06-01 00:00:00-0400;52.509332;1;4;CNAVIA    110  SUMA A11-A12 P
854641211;2020-06-01 00:00:00-0400;-0.113527;1;4;BUIN      110  H4     P
433411211;2020-06-01 00:00:00-0400;26.254284;1;4;CHENA     110  H3     P
393572211;2020-06-01 00:00:00-0400;-0.230716;1;4;BUIN      110  H3     P
433366211;2020-06-01 00:00:00-0400;-148.992104;1;4;CHENA     110  HT1    MTP
392509211;2020-06-01 00:00:00-0400;17.449713;1;4;FLORIDA   110  H7     P
392561211;2020-06-01 00:00:00-0400;16.779477;1;4;FLORIDA   110  H6     P
182803211;2020-06-01 00:00:00-0400;91.325876;1;4;AJAHUEL   110  H5     P
182824211;2020-06-01 00:00:00-0400;73.974404;1;4;AJAHUEL   110  H6     P
223129211;2020-06-01 00:00:00-0400;-6.880739;1;4;CNAVIA    110  H4     P
223574211;2020-06-01 00:00:00-0400;14.580344;1;4;CNAVIA    110  H3     P
225427211;2020-06-01 00:00:00-0400;78.465797;1;4;CNAVIA    110  H6     P
225453211;2020-06-01 00:00:00-0400;73.620399;1;4;CNAVIA    110  H5     P
225509211;2020-06-01 00:00:00-0400;106.558153;1;4;CNAVIA    110  H7     P
225540211;2020-06-01 00:00:00-0400;119.253398;1;4;CNAVIA    110  H8     P
177835211;2020-06-01 00:00:00-0400;0.181280;1;4;AJAHUEL   110  H2     P
225632211;2020-06-01 00:00:00-0400;-103.521239;1;4;CNAVIA    110  H9     P
387328211;2020-06-01 00:00:00-0400;-3.555838;1;4;FLORIDA   110  H1     P
387353211;2020-06-01 00:00:00-0400;-33.931431;1;4;FLORIDA   110  H2     P
387377211;2020-06-01 00:00:00-0400;8.925093;1;4;FLORIDA   110  H3     P
387401211;2020-06-01 00:00:00-0400;-12.138098;1;4;FLORIDA   110  H4     P
392490211;2020-06-01 00:00:00-0400;13.698657;1;4;FLORIDA   110  H8     P
392499211;2020-06-01 00:00:00-0400;-18.616289;1;4;FLORIDA   110  H9     P
225611211;2020-06-01 00:00:00-0400;-109.914228;1;4;CNAVIA    110  H10    P
393655211;2020-06-01 01:00:00-0400;32.231953;1;4;BUIN      110  H1     P
400203211;2020-06-01 01:00:00-0400;-12.118691;1;4;LOSALME   110  H2     P
397712211;2020-06-01 01:00:00-0400;93.732696;1;4;LOSALME   110  H4     P
395102211;2020-06-01 01:00:00-0400;-146.901533;1;4;BUIN      110  HT1    MTP
397670211;2020-06-01 01:00:00-0400;17.772586;1;4;LOSALME   110  H1     P
395684211;2020-06-01 01:00:00-0400;46.276569;1;4;BUIN      110  H2     P
433366211;2020-06-01 01:00:00-0400;-137.958687;1;4;CHENA     110  HT1    MTP
397693211;2020-06-01 01:00:00-0400;7.320961;1;4;LOSALME   110  H3     P
433388211;2020-06-01 01:00:00-0400;135.996754;1;4;CHENA     110  H1     P
436692211;2020-06-01 01:00:00-0400;50.465505;1;4;ELSALTO   110  H5     P
433411211;2020-06-01 01:00:00-0400;16.188757;1;4;CHENA     110  H3     P
433432211;2020-06-01 01:00:00-0400;11.617784;1;4;CHENA     110  H4     P
436706211;2020-06-01 01:00:00-0400;47.666061;1;4;ELSALTO   110  H6     P
436721211;2020-06-01 01:00:00-0400;107.165507;1;4;ELSALTO   110  H1     P
436743211;2020-06-01 01:00:00-0400;82.479590;1;4;ELSALTO   110  H2     P
529774221;2020-06-01 01:00:00-0400;50.698129;1;4;CNAVIA    110  SUMA A11-A12 P
854641211;2020-06-01 01:00:00-0400;66.960511;1;4;BUIN      110  H4     P
433398211;2020-06-01 01:00:00-0400;116.759229;1;4;CHENA     110  H2     P
393572211;2020-06-01 01:00:00-0400;-0.230716;1;4;BUIN      110  H3     P
225540211;2020-06-01 01:00:00-0400;112.618597;1;4;CNAVIA    110  H8     P
392509211;2020-06-01 01:00:00-0400;20.908273;1;4;FLORIDA   110  H7     P
392561211;2020-06-01 01:00:00-0400;19.081053;1;4;FLORIDA   110  H6     P
177835211;2020-06-01 01:00:00-0400;0.181280;1;4;AJAHUEL   110  H2     P
182803211;2020-06-01 01:00:00-0400;12.528168;1;4;AJAHUEL   110  H5     P
182824211;2020-06-01 01:00:00-0400;88.210892;1;4;AJAHUEL   110  H6     P
223129211;2020-06-01 01:00:00-0400;-4.743625;1;4;CNAVIA    110  H4     P
223574211;2020-06-01 01:00:00-0400;-1.405786;1;4;CNAVIA    110  H3     P
225427211;2020-06-01 01:00:00-0400;70.165974;1;4;CNAVIA    110  H6     P
225453211;2020-06-01 01:00:00-0400;65.545027;1;4;CNAVIA    110  H5     P
